Distance_m,Current_Mag,Current_Phase_deg,Field_Mag,Field_dB
36.160917,1.813775e-01,19.839,8.231959e+01,20.352
36.238184,1.811888e-01,-33.012,8.274836e+01,20.394
36.315451,1.809989e-01,-85.934,8.305289e+01,20.422
36.392718,1.808031e-01,-138.925,8.332240e+01,20.447
36.469985,1.806060e-01,168.014,8.357258e+01,20.470
36.547252,1.804107e-01,114.885,8.376651e+01,20.487
36.624519,1.802155e-01,61.686,8.397545e+01,20.505
36.701786,1.800275e-01,8.417,8.414877e+01,20.520
36.779052,1.798404e-01,-44.922,8.422637e+01,20.525
36.856319,1.796558e-01,-98.332,8.426357e+01,20.525
36.933586,1.794719e-01,-151.812,8.418314e+01,20.514
37.010853,1.792822e-01,154.637,8.396335e+01,20.488
37.088120,1.790927e-01,101.017,8.370119e+01,20.457
37.165387,1.788973e-01,47.329,8.332847e+01,20.415
37.242654,1.787016e-01,-6.428,8.287713e+01,20.365
37.319921,1.785085e-01,-60.251,8.245366e+01,20.317
37.397188,1.783145e-01,-114.143,8.195497e+01,20.261
37.474455,1.781284e-01,-168.103,8.141444e+01,20.200
37.551722,1.779418e-01,137.868,8.089770e+01,20.142
37.628989,1.777574e-01,83.769,8.026253e+01,20.070
37.706255,1.775744e-01,29.602,7.954028e+01,19.988
37.783522,1.773841e-01,-24.634,7.879694e+01,19.903
37.860789,1.771965e-01,-78.938,7.791027e+01,19.802
37.938056,1.770018e-01,-133.308,7.692020e+01,19.688
38.015323,1.768075e-01,172.254,7.594070e+01,19.573
38.092590,1.766167e-01,117.751,7.487454e+01,19.447
38.169857,1.764224e-01,63.181,7.371569e+01,19.308
38.247124,1.762388e-01,8.544,7.261327e+01,19.174
38.324391,1.760514e-01,-46.160,7.147334e+01,19.033
38.401658,1.758678e-01,-100.933,7.019558e+01,18.873
38.478925,1.756866e-01,-155.772,6.893691e+01,18.713
38.556192,1.754953e-01,149.321,6.766986e+01,18.548
38.633458,1.753120e-01,94.348,6.622983e+01,18.358
38.710725,1.751165e-01,39.310,6.471487e+01,18.154
38.787992,1.749248e-01,-15.796,6.325098e+01,17.952
38.865259,1.747365e-01,-70.963,6.171229e+01,17.735
38.942526,1.745391e-01,-126.198,6.001161e+01,17.489
39.019793,1.743612e-01,178.502,5.833497e+01,17.239
39.097060,1.741689e-01,123.139,5.675241e+01,16.997
39.174327,1.739888e-01,67.704,5.506358e+01,16.731
39.251594,1.738101e-01,12.210,5.321886e+01,16.432
39.328861,1.736134e-01,-43.356,5.139516e+01,16.126
39.406128,1.734444e-01,-98.984,4.967516e+01,15.827
39.483395,1.732365e-01,-154.673,4.788728e+01,15.505
39.560661,1.730582e-01,149.563,4.588508e+01,15.131
39.637928,1.728694e-01,93.753,4.380566e+01,14.725
39.715195,1.726561e-01,37.857,4.183759e+01,14.322
39.792462,1.725222e-01,-18.081,3.997779e+01,13.924
39.869729,1.722362e-01,-74.105,3.804245e+01,13.490
39.946996,1.721595e-01,-130.068,3.589482e+01,12.982
40.024263,1.731158e-01,174.776,3.426893e+01,12.576
40.101530,1.751908e-01,119.993,3.411235e+01,12.533
40.178797,1.752534e-01,65.024,3.413601e+01,12.535
40.256064,1.748434e-01,10.119,3.430100e+01,12.574
40.333331,1.743350e-01,-44.748,3.445301e+01,12.609
40.410598,1.738940e-01,-99.609,3.447043e+01,12.610
40.487864,1.735814e-01,-154.504,3.429143e+01,12.562
40.565131,1.733939e-01,150.539,3.396406e+01,12.475
40.642398,1.732910e-01,95.499,3.359928e+01,12.378
40.719665,1.732201e-01,40.369,3.330267e+01,12.298
40.796932,1.731350e-01,-14.848,3.317323e+01,12.261
40.874199,1.730063e-01,-70.143,3.323098e+01,12.273
40.951466,1.728265e-01,-125.504,3.345871e+01,12.329
41.028733,1.726055e-01,179.076,3.380390e+01,12.415
41.106000,1.723641e-01,123.604,3.418430e+01,12.509
41.183267,1.721259e-01,68.081,3.454589e+01,12.597
41.260534,1.719084e-01,12.502,3.482099e+01,12.663
41.337801,1.717202e-01,-43.137,3.497305e+01,12.697
41.415067,1.715585e-01,-98.842,3.497954e+01,12.696
41.492334,1.714128e-01,-154.618,3.481367e+01,12.651
41.569601,1.712694e-01,149.536,3.448347e+01,12.565
41.646868,1.711150e-01,93.620,3.397815e+01,12.434
41.724135,1.709427e-01,37.638,3.330603e+01,12.257
41.801402,1.707514e-01,-18.406,3.248004e+01,12.035
41.878669,1.705467e-01,-74.509,3.149609e+01,11.765
41.955936,1.703377e-01,-130.669,3.037625e+01,11.447
42.033203,1.701336e-01,173.114,2.911657e+01,11.076
42.110470,1.699417e-01,116.837,2.772369e+01,10.647
42.187737,1.697639e-01,60.499,2.620720e+01,10.155
42.265004,1.695981e-01,4.097,2.455584e+01,9.587
42.342270,1.694387e-01,-52.371,2.278595e+01,8.934
42.419537,1.692780e-01,-108.905,2.089185e+01,8.177
42.496804,1.691104e-01,-165.504,1.888116e+01,7.294
42.574071,1.689319e-01,137.835,1.677172e+01,6.262
42.651338,1.687434e-01,81.113,1.456358e+01,5.033
42.728605,1.685481e-01,24.332,1.228865e+01,3.554
42.805872,1.683512e-01,-32.506,9.959932e+00,1.726
42.883139,1.681587e-01,-89.402,7.609582e+00,-0.615
42.960406,1.679736e-01,-146.358,5.302234e+00,-3.757
43.037673,1.677976e-01,156.626,3.196719e+00,-8.155
43.114940,1.676290e-01,99.548,2.147192e+00,-11.615
43.192207,1.674637e-01,42.407,3.334515e+00,-7.795
43.269473,1.672979e-01,-14.797,5.431101e+00,-3.561
43.346740,1.671267e-01,-72.064,7.677606e+00,-0.558
43.424007,1.669489e-01,-129.391,9.937591e+00,1.680
43.501274,1.667642e-01,173.223,1.215302e+01,3.425
43.578541,1.665747e-01,115.778,1.430226e+01,4.836
43.655808,1.663847e-01,58.276,1.638600e+01,6.014
43.733075,1.661968e-01,0.717,1.838894e+01,7.013
43.810342,1.660147e-01,-56.901,2.033623e+01,7.884
43.887609,1.658387e-01,-114.577,2.223592e+01,8.656
43.964876,1.656681e-01,-172.314,2.410738e+01,9.355
44.042143,1.655008e-01,129.888,2.598748e+01,10.004
44.119410,1.653328e-01,72.029,2.787900e+01,10.611
44.196676,1.651623e-01,14.110,2.981247e+01,11.190
44.273943,1.649864e-01,-43.868,3.178903e+01,11.744
44.351210,1.648056e-01,-101.905,3.379642e+01,12.273
44.428477,1.646211e-01,-159.998,3.584048e+01,12.779
44.505744,1.644348e-01,141.851,3.788066e+01,13.257
44.583011,1.642506e-01,83.644,3.990759e+01,13.707
44.660278,1.640693e-01,25.380,4.189963e+01,14.126
44.737545,1.638931e-01,-32.941,4.382208e+01,14.513
44.814812,1.637214e-01,-91.321,4.568586e+01,14.871
44.892079,1.635524e-01,-149.759,4.746243e+01,15.199
44.969346,1.633849e-01,151.743,4.916132e+01,15.501
45.046613,1.632150e-01,93.187,5.079690e+01,15.782
45.123879,1.630424e-01,34.572,5.235574e+01,16.042
45.201146,1.628655e-01,-24.099,5.387804e+01,16.287
45.278413,1.626850e-01,-82.828,5.535639e+01,16.519
45.355680,1.625031e-01,-141.612,5.680292e+01,16.740
45.432947,1.623204e-01,159.549,5.824425e+01,16.954
45.510214,1.621407e-01,100.654,5.965452e+01,17.159
45.587481,1.619637e-01,41.703,6.106199e+01,17.358
45.664748,1.617909e-01,-17.304,6.245244e+01,17.550
45.742015,1.616215e-01,-76.368,6.380741e+01,17.733
45.819282,1.614531e-01,-135.490,6.514688e+01,17.911
45.896549,1.612857e-01,165.331,6.642748e+01,18.076
45.973816,1.611153e-01,106.095,6.765591e+01,18.232
46.051082,1.609428e-01,46.803,6.882749e+01,18.378
46.128349,1.607669e-01,-12.544,6.990671e+01,18.510
46.205616,1.605881e-01,-71.947,7.092359e+01,18.632
46.282883,1.604092e-01,-131.404,7.185655e+01,18.742
46.360150,1.602296e-01,169.085,7.270707e+01,18.841
46.437417,1.600532e-01,109.519,7.351218e+01,18.934
46.514684,1.598791e-01,49.899,7.424780e+01,19.017
46.591951,1.597082e-01,-9.777,7.494823e+01,19.095
46.669218,1.595404e-01,-69.508,7.563076e+01,19.170
46.746485,1.593726e-01,-129.294,7.626892e+01,19.240
46.823752,1.592060e-01,170.863,7.690191e+01,19.309
46.901019,1.590364e-01,110.966,7.750604e+01,19.373
46.978285,1.588653e-01,51.013,7.805468e+01,19.431
47.055552,1.586914e-01,-8.993,7.857573e+01,19.486
47.132819,1.585148e-01,-69.053,7.901524e+01,19.531
47.210086,1.583390e-01,-129.166,7.936952e+01,19.566
47.287353,1.581616e-01,170.668,7.966229e+01,19.595
47.364620,1.579880e-01,110.448,7.984301e+01,19.612
47.441887,1.578156e-01,50.176,7.994803e+01,19.620
47.519154,1.576461e-01,-10.151,8.000165e+01,19.622
47.596421,1.574797e-01,-70.530,7.996981e+01,19.615
47.673688,1.573124e-01,-130.965,7.991085e+01,19.606
47.750955,1.571478e-01,168.546,7.983617e+01,19.594
47.828222,1.569792e-01,108.004,7.970712e+01,19.577
47.905488,1.568105e-01,47.408,7.957365e+01,19.559
47.982755,1.566393e-01,-13.240,7.942406e+01,19.539
48.060022,1.564650e-01,-73.941,7.919910e+01,19.511
48.137289,1.562926e-01,-134.693,7.893901e+01,19.480
48.214556,1.561166e-01,164.502,7.862862e+01,19.442
48.291823,1.559458e-01,103.646,7.820267e+01,19.392
48.369090,1.557742e-01,42.738,7.770858e+01,19.333
48.446357,1.556058e-01,-18.223,7.716251e+01,19.269
48.523624,1.554410e-01,-79.235,7.650821e+01,19.191
48.600891,1.552735e-01,-140.300,7.578941e+01,19.106
48.678158,1.551122e-01,158.582,7.506615e+01,19.019
48.755425,1.549439e-01,97.412,7.428984e+01,18.926
48.832692,1.547793e-01,36.188,7.345526e+01,18.824
48.909958,1.546106e-01,-25.084,7.263733e+01,18.724
48.987225,1.544383e-01,-86.411,7.181704e+01,18.622
49.064492,1.542713e-01,-147.786,7.092174e+01,18.510
49.141759,1.540936e-01,150.788,6.997423e+01,18.390
49.219026,1.539293e-01,89.310,6.902406e+01,18.267
49.296293,1.537546e-01,27.785,6.802068e+01,18.137
49.373560,1.535889e-01,-33.796,6.689800e+01,17.989
49.450827,1.534270e-01,-95.421,6.569588e+01,17.828
49.528094,1.532526e-01,-157.104,6.448083e+01,17.663
49.605361,1.531076e-01,141.167,6.323909e+01,17.491
49.682628,1.529198e-01,79.387,6.191194e+01,17.303
49.759895,1.527838e-01,17.545,6.050653e+01,17.100
49.837161,1.525974e-01,-44.317,5.909775e+01,16.892
49.914428,1.524074e-01,-106.300,5.772982e+01,16.686
49.991695,1.523605e-01,-168.065,5.637325e+01,16.476
50.068962,1.530909e-01,130.387,5.539794e+01,16.321
50.146229,1.532241e-01,68.712,5.441214e+01,16.162
50.223496,1.530913e-01,7.001,5.339076e+01,15.994
50.300763,1.528672e-01,-54.729,5.237804e+01,15.824
50.378030,1.526168e-01,-116.483,5.139614e+01,15.657
50.455297,1.523745e-01,-178.267,5.042032e+01,15.487
50.532564,1.521563e-01,119.911,4.941077e+01,15.308
50.609831,1.519674e-01,58.045,4.832951e+01,15.112
50.687098,1.518043e-01,-3.872,4.717001e+01,14.898
50.764364,1.516593e-01,-65.842,4.595465e+01,14.668
50.841631,1.515233e-01,-127.869,4.471887e+01,14.428
50.918898,1.513872e-01,170.050,4.350668e+01,14.186
50.996165,1.512449e-01,107.914,4.234149e+01,13.947
51.073432,1.510923e-01,45.727,4.123820e+01,13.714
51.150699,1.509292e-01,-16.509,4.018849e+01,13.487
51.227966,1.507575e-01,-78.793,3.917323e+01,13.262
51.305233,1.505807e-01,-141.123,3.817037e+01,13.033
51.382500,1.504031e-01,156.501,3.714898e+01,12.794
51.459767,1.502280e-01,94.080,3.609317e+01,12.540
51.537034,1.500583e-01,31.611,3.498169e+01,12.265
51.614301,1.498946e-01,-30.906,3.380947e+01,11.966
51.691567,1.497368e-01,-93.471,3.257397e+01,11.640
51.768834,1.495830e-01,-156.086,3.127516e+01,11.283
51.846101,1.494307e-01,141.249,2.992476e+01,10.896
51.923368,1.492780e-01,78.534,2.852227e+01,10.476
52.000635,1.491224e-01,15.770,2.708086e+01,10.022
52.077902,1.489633e-01,-47.043,2.559964e+01,9.530
52.155169,1.488003e-01,-109.903,2.408167e+01,8.996
52.232436,1.486344e-01,-172.810,2.252909e+01,8.414
52.309703,1.484671e-01,124.237,2.093337e+01,7.773
52.386970,1.482997e-01,61.238,1.930053e+01,7.064
52.464237,1.481342e-01,-1.808,1.761995e+01,6.269
52.541504,1.479712e-01,-64.899,1.589761e+01,5.373
52.618770,1.478115e-01,-128.038,1.413245e+01,4.347
52.696037,1.476545e-01,168.775,1.232572e+01,3.156
52.773304,1.474995e-01,105.541,1.048929e+01,1.751
52.850571,1.473453e-01,42.260,8.620040e+00,0.043
52.927838,1.471905e-01,-21.070,6.735397e+00,-2.103
53.005105,1.470345e-01,-84.447,4.835633e+00,-4.985
53.082372,1.468762e-01,-147.870,2.941693e+00,-9.305
53.159639,1.467161e-01,148.660,1.151260e+00,-17.457
53.236906,1.465541e-01,85.145,1.234192e+00,-16.856
53.314173,1.463913e-01,21.584,3.057451e+00,-8.980
53.391440,1.462287e-01,-42.023,4.995135e+00,-4.719
53.468707,1.460670e-01,-105.674,6.956423e+00,-1.846
53.545973,1.459073e-01,-169.371,8.931491e+00,0.322
53.623240,1.457493e-01,126.886,1.091687e+01,2.062
53.700507,1.455936e-01,63.098,1.289914e+01,3.508
53.777774,1.454392e-01,-0.737,1.488261e+01,4.747
53.855041,1.452856e-01,-64.618,1.684875e+01,5.822
53.932308,1.451320e-01,-128.544,1.879892e+01,6.770
54.009575,1.449774e-01,167.483,2.072211e+01,7.612
54.086842,1.448217e-01,103.465,2.261072e+01,8.367
54.164109,1.446644e-01,39.402,2.446748e+01,9.049
54.241376,1.445060e-01,-24.706,2.628003e+01,9.666
54.318643,1.443466e-01,-88.859,2.805858e+01,10.232
54.395910,1.441872e-01,-153.055,2.979690e+01,10.751
54.473176,1.440284e-01,142.704,3.150114e+01,11.231
54.550443,1.438704e-01,78.419,3.317737e+01,11.678
54.627710,1.437143e-01,14.090,3.482321e+01,12.095
54.704977,1.435595e-01,-50.284,3.645104e+01,12.488
54.782244,1.434063e-01,-114.702,3.805626e+01,12.859
54.859511,1.432540e-01,-179.165,3.964533e+01,13.211
54.936778,1.431020e-01,116.327,4.121933e+01,13.546
55.014045,1.429499e-01,51.775,4.277404e+01,13.865
55.091312,1.427968e-01,-12.821,4.431462e+01,14.169
55.168579,1.426430e-01,-77.461,4.583401e+01,14.458
55.245846,1.424878e-01,-142.146,4.733236e+01,14.734
55.323113,1.423320e-01,153.127,4.880939e+01,14.998
55.400379,1.421754e-01,88.356,5.025703e+01,15.249
55.477646,1.420190e-01,23.543,5.167933e+01,15.488
55.554913,1.418632e-01,-41.314,5.306936e+01,15.715
55.632180,1.417081e-01,-106.213,5.442366e+01,15.931
55.709447,1.415547e-01,-171.156,5.574633e+01,16.136
55.786714,1.414022e-01,123.859,5.702358e+01,16.329
55.863981,1.412513e-01,58.830,5.826450e+01,16.513
55.941248,1.411009e-01,-6.242,5.946008e+01,16.686
56.018515,1.409509e-01,-71.358,6.060718e+01,16.849
56.095782,1.408009e-01,-136.516,6.171633e+01,17.003
56.173049,1.406501e-01,158.282,6.276952e+01,17.147
56.250316,1.404988e-01,93.038,6.378657e+01,17.283
56.327582,1.403462e-01,27.752,6.475726e+01,17.411
56.404849,1.401933e-01,-37.577,6.568364e+01,17.531
56.482116,1.400396e-01,-102.948,6.658231e+01,17.646
56.559383,1.398860e-01,-168.360,6.743294e+01,17.753
56.636650,1.397328e-01,126.186,6.826072e+01,17.856
56.713917,1.395801e-01,60.690,6.905328e+01,17.953
56.791184,1.394290e-01,-4.848,6.980899e+01,18.044
56.868451,1.392784e-01,-70.427,7.054312e+01,18.132
56.945718,1.391295e-01,-136.048,7.123089e+01,18.213
57.022985,1.389809e-01,158.289,7.188680e+01,18.289
57.100252,1.388332e-01,92.584,7.250416e+01,18.360
57.177519,1.386855e-01,26.838,7.306721e+01,18.424
57.254785,1.385373e-01,-38.951,7.359191e+01,18.483
57.332052,1.383890e-01,-104.781,7.406338e+01,18.535
57.409319,1.382392e-01,-170.652,7.447538e+01,18.580
57.486586,1.380896e-01,123.436,7.484944e+01,18.620
57.563853,1.379387e-01,57.483,7.516131e+01,18.653
57.641120,1.377881e-01,-8.510,7.542292e+01,18.680
57.718387,1.376373e-01,-74.544,7.565388e+01,18.703
57.795654,1.374869e-01,-140.619,7.582017e+01,18.719
57.872921,1.373377e-01,153.267,7.595863e+01,18.732
57.950188,1.371887e-01,87.112,7.606561e+01,18.741
58.027455,1.370418e-01,20.916,7.611532e+01,18.743
58.104722,1.368947e-01,-45.320,7.614801e+01,18.744
58.181988,1.367493e-01,-111.597,7.614538e+01,18.740
58.259255,1.366036e-01,-177.914,7.608677e+01,18.730
58.336522,1.364583e-01,115.728,7.600630e+01,18.718
58.413789,1.363129e-01,49.330,7.589111e+01,18.701
58.491056,1.361662e-01,-17.108,7.570471e+01,18.677
58.568323,1.360203e-01,-83.586,7.549354e+01,18.649
58.645590,1.358721e-01,-150.104,7.524856e+01,18.618
58.722857,1.357252e-01,143.339,7.492190e+01,18.577
58.800124,1.355764e-01,76.742,7.456311e+01,18.532
58.877391,1.354290e-01,10.106,7.418238e+01,18.484
58.954658,1.352815e-01,-56.568,7.373095e+01,18.428
59.031925,1.351341e-01,-123.283,7.322088e+01,18.364
59.109191,1.349892e-01,169.964,7.271080e+01,18.300
59.186458,1.348425e-01,103.172,7.216400e+01,18.231
59.263725,1.347005e-01,36.340,7.153634e+01,18.152
59.340992,1.345546e-01,-30.530,7.088577e+01,18.070
59.418259,1.344140e-01,-97.441,7.024301e+01,17.987
59.495526,1.342691e-01,-164.389,6.955964e+01,17.899
59.572793,1.341275e-01,128.621,6.879088e+01,17.799
59.650060,1.339842e-01,61.597,6.799366e+01,17.695
59.727327,1.338377e-01,-5.473,6.721435e+01,17.591
59.804594,1.337020e-01,-72.571,6.641284e+01,17.484
59.881861,1.335260e-01,-139.729,6.552950e+01,17.364
59.959128,1.334526e-01,153.201,6.456558e+01,17.232
60.036394,1.339624e-01,86.454,6.378684e+01,17.124
60.113661,1.345888e-01,19.756,6.326106e+01,17.049
60.190928,1.346623e-01,-47.070,6.274961e+01,16.975
60.268195,1.345557e-01,-113.912,6.218937e+01,16.894
60.345462,1.343673e-01,179.235,6.155710e+01,16.802
60.422729,1.341450e-01,112.369,6.088486e+01,16.703
60.499996,1.339179e-01,45.487,6.022249e+01,16.605
60.577263,1.337026e-01,-21.418,5.961290e+01,16.514
60.654530,1.335080e-01,-88.351,5.904482e+01,16.427
60.731797,1.333369e-01,-155.318,5.848943e+01,16.342
60.809064,1.331878e-01,137.678,5.789798e+01,16.250
60.886331,1.330564e-01,70.632,5.724490e+01,16.149
60.963597,1.329368e-01,3.544,5.652619e+01,16.036
61.040864,1.328230e-01,-63.588,5.575683e+01,15.913
61.118131,1.327093e-01,-130.763,5.497203e+01,15.787
61.195398,1.325915e-01,162.019,5.419565e+01,15.660
61.272665,1.324665e-01,94.761,5.345852e+01,15.538
61.349932,1.323332e-01,27.464,5.276607e+01,15.422
61.427199,1.321919e-01,-39.871,5.212365e+01,15.312
61.504466,1.320439e-01,-107.242,5.152017e+01,15.208
61.581733,1.318915e-01,-174.649,5.094059e+01,15.106
61.659000,1.317371e-01,117.910,5.037127e+01,15.006
61.736267,1.315834e-01,50.435,4.979013e+01,14.902
61.813534,1.314323e-01,-17.076,4.918932e+01,14.793
61.890800,1.312853e-01,-84.623,4.855015e+01,14.676
61.968067,1.311430e-01,-152.206,4.787008e+01,14.550
62.045334,1.310053e-01,140.174,4.713907e+01,14.414
62.122601,1.308715e-01,72.516,4.635564e+01,14.265
62.199868,1.307402e-01,4.819,4.551918e+01,14.103
62.277135,1.306102e-01,-62.915,4.462634e+01,13.928
62.354402,1.304799e-01,-130.688,4.368308e+01,13.739
62.431669,1.303482e-01,161.502,4.268455e+01,13.535
62.508936,1.302142e-01,93.654,4.163848e+01,13.317
62.586203,1.300775e-01,25.769,4.054105e+01,13.081
62.663470,1.299383e-01,-42.152,3.939734e+01,12.830
62.740737,1.297969e-01,-110.109,3.820701e+01,12.560
62.818003,1.296542e-01,-178.101,3.697048e+01,12.271
62.895270,1.295109e-01,113.872,3.569143e+01,11.962
62.972537,1.293682e-01,45.810,3.436662e+01,11.630
63.049804,1.292267e-01,-22.287,3.300223e+01,11.275
63.127071,1.290870e-01,-90.420,3.159432e+01,10.893
63.204338,1.289494e-01,-158.588,3.014908e+01,10.484
63.281605,1.288139e-01,133.207,2.866480e+01,10.042
63.358872,1.286802e-01,64.967,2.714576e+01,9.566
63.436139,1.285476e-01,-3.309,2.559397e+01,9.051
63.513406,1.284159e-01,-71.622,2.401106e+01,8.494
63.590673,1.282840e-01,-139.971,2.240256e+01,7.888
63.667940,1.281516e-01,151.645,2.076789e+01,7.227
63.745206,1.280182e-01,83.224,1.911461e+01,6.503
63.822473,1.278835e-01,14.768,1.744119e+01,5.704
63.899740,1.277477e-01,-53.723,1.575533e+01,4.818
63.977007,1.276108e-01,-122.249,1.405616e+01,3.824
64.054274,1.274733e-01,169.190,1.234976e+01,2.696
64.131541,1.273354e-01,100.596,1.063788e+01,1.397
64.208808,1.271979e-01,31.966,8.923961e+00,-0.132
64.286075,1.270610e-01,-36.697,7.214704e+00,-1.982
64.363342,1.269251e-01,-105.395,5.512997e+00,-4.322
64.440609,1.267904e-01,-174.127,3.838741e+00,-7.469
64.517876,1.266569e-01,117.106,2.233064e+00,-12.178
64.595143,1.265246e-01,48.304,1.058315e+00,-18.667
64.672409,1.263931e-01,-20.532,1.731537e+00,-14.394
64.749676,1.262622e-01,-89.403,3.239281e+00,-8.957
64.826943,1.261315e-01,-158.309,4.837506e+00,-5.476
64.904210,1.260007e-01,132.751,6.447729e+00,-2.984
64.981477,1.258693e-01,63.776,8.043533e+00,-1.066
65.058744,1.257375e-01,-5.233,9.628454e+00,0.493
65.136011,1.256049e-01,-74.276,1.118991e+01,1.795
65.213278,1.254717e-01,-143.353,1.273725e+01,2.917
65.290545,1.253381e-01,147.536,1.426496e+01,3.898
65.367812,1.252041e-01,78.392,1.577783e+01,4.770
65.445079,1.250703e-01,9.215,1.728093e+01,5.557
65.522346,1.249368e-01,-59.996,1.877039e+01,6.272
65.599612,1.248039e-01,-129.239,2.025991e+01,6.932
65.676879,1.246718e-01,161.483,2.174008e+01,7.542
65.754146,1.245404e-01,92.173,2.322459e+01,8.112
65.831413,1.244100e-01,22.829,2.470627e+01,8.646
65.908680,1.242802e-01,-46.549,2.618939e+01,9.149
65.985947,1.241511e-01,-115.959,2.767441e+01,9.625
66.063214,1.240222e-01,174.596,2.915372e+01,10.075
66.140481,1.238936e-01,105.119,3.063327e+01,10.501
66.217748,1.237648e-01,35.608,3.209995e+01,10.904
66.295015,1.236358e-01,-33.936,3.355805e+01,11.287
66.372282,1.235063e-01,-103.513,3.499754e+01,11.649
66.449549,1.233765e-01,-173.123,3.641701e+01,11.991
66.526815,1.232463e-01,117.235,3.781219e+01,12.314
66.604082,1.231158e-01,47.560,3.917912e+01,12.620
66.681349,1.229853e-01,-22.147,4.051600e+01,12.908
66.758616,1.228548e-01,-91.887,4.182112e+01,13.180
66.835883,1.227247e-01,-161.658,4.309394e+01,13.437
66.913150,1.225950e-01,128.538,4.433315e+01,13.681
66.990417,1.224659e-01,58.702,4.554423e+01,13.912
67.067684,1.223375e-01,-11.167,4.672056e+01,14.130
67.144951,1.222097e-01,-81.067,4.787517e+01,14.339
67.222218,1.220825e-01,-151.000,4.899899e+01,14.537
67.299485,1.219557e-01,139.035,5.010180e+01,14.727
67.376752,1.218293e-01,69.038,5.118456e+01,14.910
67.454018,1.217031e-01,-0.991,5.224166e+01,15.084
67.531285,1.215768e-01,-71.052,5.328692e+01,15.253
67.608552,1.214504e-01,-141.146,5.430625e+01,15.415
67.685819,1.213239e-01,148.729,5.531014e+01,15.571
67.763086,1.211969e-01,78.573,5.629334e+01,15.721
67.840353,1.210699e-01,8.385,5.725339e+01,15.864
67.917620,1.209425e-01,-61.835,5.819129e+01,16.002
67.994887,1.208152e-01,-132.086,5.910536e+01,16.135
68.072154,1.206877e-01,157.632,5.998993e+01,16.260
68.149421,1.205607e-01,87.319,6.084690e+01,16.381
68.226688,1.204338e-01,16.975,6.167724e+01,16.495
68.303955,1.203074e-01,-53.401,6.246794e+01,16.603
68.381221,1.201816e-01,-123.807,6.323503e+01,16.706
68.458488,1.200562e-01,165.755,6.396455e+01,16.802
68.535755,1.199316e-01,95.287,6.465893e+01,16.893
68.613022,1.198071e-01,24.787,6.532403e+01,16.978
